MainID,CrossStreetMainID,Street,from,to,District,StartTime,EndTime,Side,Miles,oneway,week1,week2,week3,week4,week5,EveryDay,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Yearround,start_lat,start_long,stop_lat,stop_long
367,2085,Bartlett St,Monument Sq,Green St,1C,12:00:00.0000000,16:00:00.0000000,Odd,0.0795,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.37714,-71.06123,42.37768,-71.06262
368,288,Albion Pl,Main St,Auburn Sq,1C,12:00:00.0000000,16:00:00.0000000,Odd,0.0725,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.3808,-71.07044,42.38121,-71.07004
369,275,Bartlett St,Monument Sq,School St,1C,08:00:00.0000000,12:00:00.0000000,Even,0.1568,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.37714,-71.06123,42.37825,-71.06393
370,2638,Cambridge St,Tremont St,Charles St,1F,00:01:00.0000000,07:00:00.0000000,Even Side Median,0.6089,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.37325,-71.09711,42.3612899,-71.07253
371,1792,Bartlett St,Monument Sq,School St,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.1568,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.37714,-71.06123,42.37825,-71.06393
372,259,Bartlett St,Sullivan St,Walker St,1C,12:00:00.0000000,16:00:00.0000000,Even,0.0790,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.37887,-71.06519,42.37936,-71.06665
373,1783,Bartlett St,Sullivan St,Walker St,1C,12:00:00.0000000,16:00:00.0000000,Odd,0.0790,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.37887,-71.06519,42.37936,-71.06665
374,584,Brainerd Rd,Gorham St,Kelton St,4,08:00:00.0000000,12:00:00.0000000,Even,0.2216,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.34813,-71.13219,42.34625,-71.13559
375,383,Blaine St,Braintree St,Dead End,4,08:00:00.0000000,12:00:00.0000000,Even,0.0684,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.35652,-71.1376,42.3557599,-71.13786
377,392,Alcorn St,Commonwealth Ave,Ashford St,4,08:00:00.0000000,12:00:00.0000000,Odd,0.1354,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.35213,-71.12318,42.35404,-71.12276
378,2633,Bowker St,Hawkins St,New Chardon St,1W,00:01:00.0000000,07:00:00.0000000,,0.0559,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.36214,-71.06016,42.36272,-71.06092
379,1476,Aspinwall Rd,Washington St,Talbot Ave,7,12:00:00.0000000,16:00:00.0000000,Even,0.1837,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.29197,-71.07175,42.29113,-71.07513
380,1499,Akron St,Alpine St,Regent St,10R,12:00:00.0000000,16:00:00.0000000,Even,0.1155,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,42.32605,-71.08651,42.32534,-71.08449
381,764,Bartlett St,Washington St,Dudley St,10R,08:00:00.0000000,12:00:00.0000000,Even,0.2138,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,42.32776,-71.08699,42.32958,-71.09007
382,801,Allston St,Bunker Hill St,Medford St,1C,08:00:00.0000000,12:00:00.0000000,Even,0.1301,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.37963,-71.06409,42.38133,-71.06288
383,1700,Blackwood St,St Botolph St,Dead End,1B,08:00:00.0000000,12:00:00.0000000,Odd,0.0517,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.34322,-71.08281,42.34299,-71.08246
384,2035,Bartlett St,Washington St,Dudley St,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.2138,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,42.32776,-71.08699,42.32958,-71.09007
385,1225,Chappie St,Bunker Hill St,Medford St,1C,08:00:00.0000000,12:00:00.0000000,Even,0.1059,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.38227,-71.06931,42.38361,-71.06826
386,2476,Berkeley St,Tremont St,Columbus Ave,1B,05:00:00.0000000,07:00:00.0000000,Odd,0.2595,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.34526,-71.06982,42.34863,-71.07176
387,853,Beechcroft St,Washington St,Faneuil St,4,08:00:00.0000000,12:00:00.0000000,Even,0.2559,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,42.34895,-71.16125,42.35263,-71.16109
388,742,Alaska St,Perrin St,Blue Hill Ave,10R,08:00:00.0000000,12:00:00.0000000,Even,0.1119,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,42.32148,-71.07958,42.32059,-71.07775
389,486,Basile St,Washington St,Lindall St,2,08:00:00.0000000,12:00:00.0000000,Even,0.1006,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.28713,-71.12742,42.28619,-71.12591
390,1716,Brinsley St,Ronald St,Columbia Rd,3,12:00:00.0000000,16:00:00.0000000,Odd,0.0833,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.30492,-71.07875,42.30603,-71.07831
391,1876,Bexley Rd,Washington St,Florence St,2,08:00:00.0000000,12:00:00.0000000,Odd,0.1581,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.28816,-71.12632,42.28672,-71.12391
392,332,Binney St,Fenwood Rd,Francis St,10M,08:00:00.0000000,12:00:00.0000000,Odd,0.0434,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.33582,-71.10873,42.33628,-71.10819
393,1873,Basile St,Washington St,Lindall St,2,08:00:00.0000000,12:00:00.0000000,Odd,0.1006,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.28713,-71.12742,42.28619,-71.12591
394,2118,Chandler St,Berkeley St,Columbus Ave,1S,12:00:00.0000000,16:00:00.0000000,Odd,0.2229,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,42.34697,-71.07095,42.34604,-71.07499
395,1220,Amory St,School St,Boylston St,2,12:00:00.0000000,16:00:00.0000000,Odd,0.1023,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.31776,-71.10174,42.31659,-71.10311
396,2619,Batterymarch St,Milk St,High St,1F,00:01:00.0000000,07:00:00.0000000,,0.1225,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.35767,-71.05442,42.35634,-71.05283
397,436,Baxter St,C St,E St,5,13:00:00.0000000,17:00:00.0000000,Odd,0.2093,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.33688,-71.05577,42.33489,-71.05275
398,2062,Beechcroft St,Washington St,Faneuil St,4,08:00:00.0000000,12:00:00.0000000,Odd,0.2559,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,42.34895,-71.16125,42.35263,-71.16109
399,2340,Baxter St,C St,E St,5,13:00:00.0000000,17:00:00.0000000,Even,0.2093,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.33688,-71.05577,42.33489,-71.05275
400,675,Beaver St,Beacon St,Beaver Pl,1H,08:00:00.0000000,12:00:00.0000000,Even,0.0373,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.35557,-71.07211,42.35605,-71.07233
401,2529,Blue Hill Ave,Warren St,River St,M,00:01:00.0000000,07:00:00.0000000,Odd,2.9731,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.3094,-71.08273,42.26764,-71.09385
402,2588,Cambridge St,Brighton Av,Washington St,4,00:01:00.0000000,07:00:00.0000000,Odd Side Median,0.8212,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True,42.3536,-71.13738,42.34898,-71.15043
403,1704,Alleghany St,Terrace St,Dead End,10M,12:00:00.0000000,16:00:00.0000000,Odd,0.1928,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.32964,-71.0975,42.3304,-71.09921
404,1443,Callender St,Tucker St,Don St,7,08:00:00.0000000,12:00:00.0000000,Even,0.3741,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.28922,-71.07936,42.28768,-71.08634
405,1830,Blaine St,Braintree St,Dead End,4,08:00:00.0000000,12:00:00.0000000,Odd,0.0684,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.35652,-71.1376,42.3557599,-71.13786
407,2617,Atlantic Ave,Summer St,Kneeland St,1T,00:01:00.0000000,07:00:00.0000000,Odd,0.2708,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.35263,-71.05543,42.34958,-71.05708
408,2999,Chiswick Rd,Englewood Ave,Chestnut Hill Ave,4,12:00:00.0000000,16:00:00.0000000,Odd,0.4402,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.33747,-71.15073,42.3412,-71.15477
409,2180,Ashton St,Woodrow Ave,Frontenac St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.0894,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.28588,-71.08973,42.28462,-71.09017
410,505,Bay St,Dorchester Ave,South Sydney St,3,08:00:00.0000000,12:00:00.0000000,Even,0.1858,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.31135,-71.05758,42.31062,-71.0542
411,2061,Brock St,Washington St,Oakland St,4,08:00:00.0000000,12:00:00.0000000,Odd,0.2267,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,42.3489,-71.16045,42.3519,-71.16017
412,2412,Chestnut St,Charles St,David G Mugar Way,1H,08:00:00.0000000,12:00:00.0000000,Odd,0.1627,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.35698,-71.06988,42.35634,-71.07293
413,2357,Brooks St,Princeton St,White St,9,08:00:00.0000000,12:00:00.0000000,Even,0.3326,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,42.37809,-71.0345,42.38052,-71.03613
414,2038,Blanchard St,Bartlett St,Norfolk St,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.0534,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,42.32908,-71.08975,42.32846,-71.09039
415,445,Brookway Rd,Washington St,Archdale Rd,2,12:00:00.0000000,16:00:00.0000000,Odd,0.2612,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.29275,-71.11958,42.292,-71.12009
416,1224,Belmont St,Bunker Hill St,Medford St,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.1218,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.38056,-71.06588,42.38211,-71.06471
417,303,Bynner St,Creighton St,South Huntington Ave,2,12:00:00.0000000,16:00:00.0000000,Odd,0.2144,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,42.32319,-71.10828,42.32397,-71.11224
418,2942,Arborway,Jamaicaway,Centre St,99,08:00:00.0000000,12:00:00.0000000,Outbound,0.2818,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,42.31343,-71.12107,42.30907,-71.12082
419,190,Brunswick St,Blue Hill Ave,Normandy St,3,12:00:00.0000000,16:00:00.0000000,Even,0.1273,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.31136,-71.08115,42.31045,-71.07898
420,528,Clarkson St,Hendry St,Quincy St,3,08:00:00.0000000,12:00:00.0000000,Odd,0.0602,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.30975,-71.06546,42.30914,-71.06633
421,681,Chestnut St,Walnut St,Charles St,1H,08:00:00.0000000,12:00:00.0000000,Odd,0.2008,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,42.35784,-71.06609,42.35698,-71.06988
422,1382,Centre St,Dudley St,Columbus Ave,10R,08:00:00.0000000,12:00:00.0000000,Even,0.5430,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,None,None,42.32259,-71.09853
423,2999,Chiswick Rd,Selkirk Rd,Commonwealth Ave,4,12:00:00.0000000,16:00:00.0000000,Odd,0.0856,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.33962,-71.14986,42.3403,-71.15108
424,2044,Caldwell St,Maffa Way,Perkins St,1C,08:00:00.0000000,12:00:00.0000000,Odd,0.1233,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.38576,-71.07729,42.38422,-71.07849
425,624,Atlantic St,East Fourth St,Thomas Park,5,13:00:00.0000000,17:00:00.0000000,Odd,0.0701,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.33462,-71.04622,42.33359,-71.04623
426,1788,Byron St,William F. McClellan Hwy,Saratoga St,9,12:00:00.0000000,16:00:00.0000000,Odd,0.2047,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.3848,-71.02002,42.38396,-71.01663
427,2546,Bruce St,Ashmont St,Wrentham St,7,08:00:00.0000000,12:00:00.0000000,Even,0.1000,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.28715,-71.05896,42.28824,-71.06012
428,34,Boylston St,Centre St,Lamartine St,2,08:00:00.0000000,12:00:00.0000000,Even,0.3947,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.31956,-71.11163,42.31704,-71.10486
429,838,Arlington St,Market St,South Hobbart St,4,12:00:00.0000000,16:00:00.0000000,Even,0.3265,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,42.35164,-71.1519,42.35281,-71.07115
430,769,Blanchard St,Bartlett St,Norfolk St,10R,08:00:00.0000000,12:00:00.0000000,Even,0.0534,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,42.32908,-71.08975,42.32846,-71.09039
431,2912,Castleton St,South Huntington Ave,Jamaicaway,2,12:00:00.0000000,16:00:00.0000000,Even,0.1496,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.32316,-71.11219,42.32355,-71.11512
432,1914,Arcadia St,Adams St,Draper St,3,08:00:00.0000000,12:00:00.0000000,Odd,0.1392,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.30214,-71.06013,42.30136,-71.06305
433,328,Carmel St,Tremont St,Delle Ave,10M,08:00:00.0000000,12:00:00.0000000,Odd,0.0557,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.33248,-71.10001,42.33176,-71.10044
434,33,Chilcott Pl,Washington St,Dead End,2,12:00:00.0000000,16:00:00.0000000,Even,0.0953,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.31354,-71.1005,42.3132499,-71.09968
435,1814,Berkeley St,Boylston St,Beacon St,1B,06:00:00.0000000,08:00:00.0000000,Odd,0.2614,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.35125,-71.07307,42.35481,-71.07483
436,212,Burbank St,Edgerly Rd,Hemenway St,10F,12:00:00.0000000,16:00:00.0000000,Even,0.1328,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.34435,-71.08808,42.3446,-71.08971
437,1134,Clearwater Dr,Morton St,Maryknoll St,7,12:00:00.0000000,16:00:00.0000000,Even,0.2354,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.27624,-71.07491,42.27449,-71.07793
438,875,Arlington St,Market St,South Hobbart St,4,12:00:00.0000000,16:00:00.0000000,Odd,0.3265,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,42.35164,-71.1519,42.35281,-71.07115
439,2584,Blue Hill Ave,Warren St,River St,M,00:01:00.0000000,07:00:00.0000000,Even Side Median,2.9731,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.3094,-71.08273,42.26764,-71.09385
440,1155,Briarcliff Ter,Gladeside Ave,Ridgeview Ave,7,12:00:00.0000000,16:00:00.0000000,Odd,0.0934,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.27105,-71.08734,42.27149,-71.08565
441,2567,Cambridge St,Brighton Av,Washington St,4,00:01:00.0000000,07:00:00.0000000,Odd,0.8212,True,True,True,True,True,True,False,False,False,False,False,True,False,False,True,42.3536,-71.13738,42.34898,-71.15043
442,1888,Bay St,Dorchester Ave,South Sydney St,3,08:00:00.0000000,12:00:00.0000000,Odd,0.1858,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.31135,-71.05758,42.31062,-71.0542
443,2452,Burlington Ave,Brookline Ave,Dead End,10F,12:00:00.0000000,16:00:00.0000000,Even,0.0966,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.34548,-71.10034,42.34593,-71.10112
444,2636,Broad St,State St,Central St,1F,00:01:00.0000000,07:00:00.0000000,,0.0394,False,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.35921,-71.05464,42.35866,-71.05437
445,1308,Alcorn St,Commonwealth Ave,Ashford St,4,08:00:00.0000000,12:00:00.0000000,Even,0.1354,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.35213,-71.12318,42.35404,-71.12276
446,2789,Belvidere St,Dalton St,Huntington Ave,1B,00:01:00.0000000,07:00:00.0000000,Even,0.1430,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,42.34606,-71.08464,42.34542,-71.08179
447,2791,Blagden St,Huntington Ave,Exeter St,1B,00:01:00.0000000,07:00:00.0000000,,0.1197,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,42.34914,-71.07725,42.34867,-71.07911
448,2453,Boylston St,Lamartine St,Washington St,2,08:00:00.0000000,12:00:00.0000000,Even,0.3515,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.31704,-71.10486,42.31354,-71.1005
449,2227,Boyden St,Woodrow Ave,Callender St,7,08:00:00.0000000,12:00:00.0000000,Odd,0.0653,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.28779,-71.08126,42.2887,-71.08154
450,237,Beethoven St,Washington St,Arcadia St,2,08:00:00.0000000,12:00:00.0000000,Even,0.1047,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.31511,-71.09898,42.31633,-71.10018
451,2584,Blue Hill Ave,Morton St,River St,7,00:01:00.0000000,07:00:00.0000000,,1.1542,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.28422,-71.09136,42.26764,-71.09385
452,471,Bower St,Walnut Ave,Walnut Ave,10R,12:00:00.0000000,16:00:00.0000000,Even,0.0903,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,42.32042,-71.08688,42.32042,-71.08688
453,485,Caspian Way,Castle Rock St,Dead End,3,12:00:00.0000000,16:00:00.0000000,Even,0.0595,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.31018,-71.05049,42.31029,-71.05042
454,921,Chestnut St,Chelsea St,Monument Sq,1C,12:00:00.0000000,16:00:00.0000000,Even,0.2045,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.18003,-71.07221,42.3761,-71.06002
455,1421,Bremen St,Sumner St,Porter St,9,12:00:00.0000000,16:00:00.0000000,Even,0.3470,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.3685,-71.03887,42.37245,-71.03468
456,476,Bayside St,Savin Hill Ave,Dead End,3,12:00:00.0000000,16:00:00.0000000,Even,0.0542,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.30904,-71.05025,42.30874,-71.0505
457,2468,Chesterton St,Massachusetts Ave,Allerton St,10R,12:00:00.0000000,16:00:00.0000000,Even,0.1087,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,42.33054,-71.06996,42.32954,-71.07164
458,2018,Clifford St,Warren St,Blue Hill Ave,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.2313,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,42.32074,-71.08164,42.31905,-71.07776
459,856,Arlington St,South Hobbart St,Faneuil St,4,08:00:00.0000000,12:00:00.0000000,Even,0.1023,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,42.35281,-71.07115,42.35267,-71.16053
460,194,Bilodeau Rd,Washington St,Dead End,3,12:00:00.0000000,16:00:00.0000000,Even,0.0466,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.30715,-71.08234,42.30735,-71.0819999
461,2065,Brackett St,Washington St,Faneuil St,4,08:00:00.0000000,12:00:00.0000000,Odd,0.1229,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,42.35027,-71.16539,42.352,-71.16508
464,101,Bowdoin St,Homes Ave,Mount Ida Rd,3,08:00:00.0000000,12:00:00.0000000,Odd,0.4769,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.30237,-71.0716,42.30734,-71.06583
465,914,Centre St,Lamartine St,Perkins St,2,05:00:00.0000000,07:00:00.0000000,Odd,0.4557,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False,42.32281,-71.10059,None,None
466,143,Arklow St,Walden St,Round Hill St,2,12:00:00.0000000,16:00:00.0000000,Odd,0.0390,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.32454,-71.10418,42.32446,-71.10498
467,1821,Beecher St,Paul Gore St,Boylston St,2,08:00:00.0000000,12:00:00.0000000,Odd,0.0919,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.31881,-71.10661,42.31774,-71.10766
468,2652,Chelsea St,Rutherford Ave,Warren St,1C,00:01:00.0000000,07:00:00.0000000,Odd Side Median,0.1057,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,42.37061,-71.06337,42.37222,-71.06046
469,1566,Aldwin Rd,Washington St,Brookway Rd,2,12:00:00.0000000,16:00:00.0000000,Even,0.0396,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.29463,-71.11939,42.29429,-71.11882
470,1139,Caddy Rd,Sanford St,Monson St,7,12:00:00.0000000,16:00:00.0000000,Odd,0.0794,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,42.27359,-71.07399,42.27247,-71.07359
471,2090,Cedar St,High St,Bartlett St,1C,12:00:00.0000000,16:00:00.0000000,Odd,0.0852,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.37612,-71.06241,42.37729,-71.06176
472,1801,Arcola St,Day St,Dead End,2,12:00:00.0000000,16:00:00.0000000,Odd,0.0608,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.32445,-71.10835,42.32473,-71.10882
473,1432,Border St,Maverick St,Central Sq,9,08:00:00.0000000,12:00:00.0000000,Even,0.2341,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.37162,-71.04228,42.37462,-71.03986
474,1678,Ashcroft St,Perkins St,Moraine St,2,08:00:00.0000000,12:00:00.0000000,Even,0.1015,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.32128,-71.11414,42.3198,-71.11391
475,565,Chester St,Commonwealth Ave,Brighton Av,4,12:00:00.0000000,16:00:00.0000000,Even,0.1356,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.35064,-71.12894,42.35255,-71.12836
476,252,Amory St,Dimock St,School St,10R,08:00:00.0000000,12:00:00.0000000,Odd,0.1930,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.31981,-71.09958,42.31776,-71.10174
477,1866,Bayside St,Savin Hill Ave,Dead End,3,12:00:00.0000000,16:00:00.0000000,Odd,0.0542,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.30904,-71.05025,42.30874,-71.0505
478,2292,Bremen St,Porter St,Bennington St,9,12:00:00.0000000,16:00:00.0000000,Odd,0.6688,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.37245,-71.03468,42.3796,-71.02644
479,803,Carter St,Cambridge St,Roland St,1C,08:00:00.0000000,12:00:00.0000000,Even,0.0403,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.38233,-71.07919,42.38172,-71.07911
480,2457,Branch St,Spruce St,Charles St,1H,08:00:00.0000000,12:00:00.0000000,Odd,0.1013,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,42.35712,-71.06781,42.35668,-71.06972
481,2151,Brookview St,Blue Hill Ave,Harvard St,7,12:00:00.0000000,16:00:00.0000000,Odd,0.1074,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,42.28853,-71.09014,42.28891,-71.09222
482,1698,Albemarle St,St Botolph St,Dead End,1B,08:00:00.0000000,12:00:00.0000000,Odd,0.0528,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,42.34268,-71.08346,42.34243,-71.08309
483,1581,Claremont Park,Columbus Ave,Claremont St,1S,08:00:00.0000000,12:00:00.0000000,Even,0.0970,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.34161,-71.08047,42.34255,-71.08189
484,1030,Bond St,Milford St,Hanson St,1S,12:00:00.0000000,16:00:00.0000000,Odd,0.0417,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,42.3437,-71.06903,42.34328,-71.0696
485,2794,Boylston St,Massachusetts Ave,Charlesgate East,10F,00:01:00.0000000,07:00:00.0000000,,0.1436,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,42.34729,-71.08773,42.34653,-71.09044
486,1298,Bullard St,Bowdoin St,Bowdoin Ave,3,12:00:00.0000000,16:00:00.0000000,Even,0.1991,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.30237,-71.0716,42.30148,-71.07513
487,162,Bowdoin Park,Bowdoin St,Dead End,3,12:00:00.0000000,16:00:00.0000000,Even,0.0466,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,42.30593,-71.06738,42.30618,-71.06769
488,346,Bolster St,Wyman St,Mozart St,2,08:00:00.0000000,12:00:00.0000000,Even,0.0824,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.32193,-71.10634,42.32206,-71.10478
489,400,Centre St,Lamartine St,Perkins St,2,05:00:00.0000000,07:00:00.0000000,Even,0.4557,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,42.32281,-71.10059,None,None
490,852,Brock St,Washington St,Oakland St,4,08:00:00.0000000,12:00:00.0000000,Even,0.2267,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,42.3489,-71.16045,42.3519,-71.16017
491,2086,Chestnut St,Chelsea St,Monument Sq,1C,12:00:00.0000000,16:00:00.0000000,Odd,0.2045,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.18003,-71.07221,42.3761,-71.06002
492,2650,Chauncy St,Summer St,Essex St,1T,00:01:00.0000000,07:00:00.0000000,,0.1718,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,42.35448,-71.05919,42.35249,-71.06115
493,1464,Beach St,Freeport St,Park St,7,08:00:00.0000000,12:00:00.0000000,Even,0.2223,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.30385,-71.05431,42.30079,-71.05477
494,1676,Amory St,Boylston St,Williams St,2,08:00:00.0000000,12:00:00.0000000,Even,0.7068,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,42.31659,-71.10311,42.3074,-71.10906
495,2565,Brookline Ave,Commonwealth Ave,Brookline Town Line,M,00:01:00.0000000,07:00:00.0000000,Even,1.2040,True,True,True,True,True,True,False,False,False,False,False,True,False,False,True,42.32932,-71.12817,None,None
496,1854,Catawba St,Dead End,Laurel St,10R,12:00:00.0000000,16:00:00.0000000,Odd,0.1008,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,42.32006,-71.08408,42.32031,-71.08498
497,1431,Border St,Maverick St,Central Sq,9,08:00:00.0000000,12:00:00.0000000,Odd,0.2341,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,42.37162,-71.04228,42.37462,-71.03986
498,450,Archdale Rd,South St,Washington St,2,12:00:00.0000000,16:00:00.0000000,Even,0.0970,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,42.29357,-71.12282,42.29276,-71.12138
499,1816,Bolster St,Wyman St,Mozart St,2,08:00:00.0000000,12:00:00.0000000,Odd,0.0824,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,42.32193,-71.10634,42.32206,-71.10478
500,42,Albemarle St,St Botolph St,Dead End,1B,08:00:00.0000000,12:00:00.0000000,Even,0.0528,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,42.34268,-71.08346,42.34243,-71.08309
