MainID,CrossStreetMainID,Street,from,to,District,StartTime,EndTime,Side,Miles,oneway,week1,week2,week3,week4,week5,EveryDay,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Yearround,start_lat,start_long,stop_lat,stop_long
22,2081,Braemore Rd,Commonwealth Ave,Chiswick Rd,4,00:00.0,00:00.0,Odd,0.0943,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,42.33849,-71.15248,42.33827,-71.1507
23,2649,Chatham St,Merchants Row,Commercial St,1F,01:00.0,00:00.0,,0.1047,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,42.3595,-71.05565,42.3597,-71.05357
24,2381,Bismarck St,Boylston St,Porter St,2,00:00.0,00:00.0,Even,0.0379,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.31528,-71.10225,42.31499,-71.10292
25,353,Chestnut Ave,Centre St,Mozart St,2,00:00.0,00:00.0,Even,0.235,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.32288,-71.10173,42.31998,-71.104
26,2645,Central St,India St,Dead End,1F,01:00.0,00:00.0,,0.0795,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,42.35872,-71.0537,34.50276,-93.03241
27,1844,Bradeen St,Washington St,Dead End,2,00:00.0,00:00.0,Odd,0.1848,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42.2912,-71.12304,42.29047,-71.12087
28,1505,Amory St,Dimock St,School St,10R,00:00.0,00:00.0,Even,0.193,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.31981,-71.09958,42.31776,-71.10174
29,122,Chiswick Rd,Chestnut Hill Ave,Dead End,4,00:00.0,00:00.0,Even,0.1438,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.3412,-71.15477,42.3403,-71.1510799
30,280,Bunker Hill St,Moulton St,Medford St,1C,00:00.0,00:00.0,Even,0.9085,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.37657,-71.05685,42.38342,-71.07176
59,970,Chelsea St,Maverick St,Porter St,9,00:00.0,00:00.0,Even,0.2506,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,None,None,42.37283,-71.03542
31,1469,Bluefield Ter,Gladeside Ave,Ridgeview Ave,7,00:00.0,00:00.0,Even,0.1117,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42.27357,-71.08664,42.2727,-71.08482
32,1299,Ceylon St,Quincy St,Columbia Rd,3,00:00.0,00:00.0,Even,0.1769,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.31197,-71.07196,42.30958,-71.07327
33,2413,Chestnut St,Charles St,David G Mugar Way,1H,00:00.0,00:00.0,Even,0.1627,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42.35698,-71.06988,42.35634,-71.07293
34,882,Bennett St,Market St,South Hobbart St,4,00:00.0,00:00.0,Odd,0.3021,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.35091,-71.1524,42.35184,-71.1562299
35,1740,Brunswick St,Blue Hill Ave,Normandy St,3,00:00.0,00:00.0,Odd,0.1273,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,42.31136,-71.08115,42.31045,-71.07898
36,1434,Bremen St,Sumner St,Porter St,9,00:00.0,00:00.0,Even,0.347,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42.3685,-71.03887,42.37245,-71.03468
37,546,Charles St,Dorchester Ave,Geneva Ave,3,00:00.0,00:00.0,Even,0.2737,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,42.30075,-71.06001,42.29966,-71.06512
38,1919,Charles St,Dorchester Ave,Geneva Ave,3,00:00.0,00:00.0,Odd,0.2737,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,42.30075,-71.06001,42.29966,-71.06512
39,251,Abbotsford St,Walnut Ave,Harold St,10R,00:00.0,00:00.0,Even,0.121,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.31496,-71.09369,42.31424,-71.09156
40,409,Anderson St,Cambridge St,Myrtle St,1H,00:00.0,00:00.0,Odd,0.1252,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.36113,-71.06784,42.35928,-71.06772
41,2501,Clearwater Dr,Morton St,Maryknoll St,7,00:00.0,00:00.0,Odd,0.2354,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42.27624,-71.07491,42.27449,-71.07793
42,1157,Bluefield Ter,Gladeside Ave,Ridgeview Ave,7,00:00.0,00:00.0,Odd,0.1117,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42.27357,-71.08664,42.2727,-71.08482
43,682,Beaver St,Beacon St,Beaver Pl,1H,00:00.0,00:00.0,Odd,0.0373,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42.35557,-71.07211,42.35605,-71.07233
